price_juta,surface_area,building_area,bed,bath,carport,district,city,description,url
675.0,125,65,3,2,1,Kalasan,Sleman,Rumah Baru Dan Siap Huni Dekat Rs Bhayangkara Di Kalasan,https://www.rumah123.com/properti/sleman/hos17135193/
675.0,125,65,3,2,1,Kalasan,Sleman,Rumah Baru Dan Siap Huni Dekat Rs Bhayangkara Di Kalasan,https://www.rumah123.com/properti/sleman/hos17135191/
550.0,116,85,4,2,1,Kaliurang,Sleman,DEKAT UGM!! Rumah 2 lantai HARGA 1 LANTAI !!,https://www.rumah123.com/properti/sleman/hos10840235/
2500.0,169,200,4,3,2,Ngaglik,Sleman,Rumah Mewah Modern Kontemporer Jalan Kaliurang 8 mnt Kampus UII Jogja,https://www.rumah123.com/properti/sleman/hos17135101/
2200.0,255,280,5,2,4,Banguntapan,Bantul,Dijual Rumah Murah Strategis dua Lantai Bangunan kokoh,https://www.rumah123.com/properti/bantul/hos17135057/
875.0,139,120,4,2,2,Ngemplak,Sleman,Rumah Guedee Mantapp poll murahnya dekat uii jakal,https://www.rumah123.com/properti/sleman/hos15828672/
1250.0,90,170,3,2,1,Sleman,Sleman,Rumah 2 Lantai Di Taman Krajan Barat Candi Gebang,https://www.rumah123.com/properti/sleman/hos16767940/
525.0,112,75,3,1,1,Sewon,Bantul,Rumah Murah Lingkungan Nyaman Area Sewon Cocok Keluarga Dekat Isi,https://www.rumah123.com/properti/bantul/hos17134813/
3900.0,203,280,5,3,2,Ngaglik,Sleman,Rumah Besar Murah Nyaman Dlm Perum Cocok Untuk Keluarga Dekat Hyatt,https://www.rumah123.com/properti/sleman/hos17134763/
1750.0,347,250,5,6,1,Kraton,Yogyakarta,Dijual Cepat Rumah Homestay Full Furnished Area Kota Jero Beteng,https://www.rumah123.com/properti/yogyakarta/hos17134721/
550.0,94,94,6,3,1,Banguntapan,Bantul,Jual Kos Murah di Banguntapan Dekat Kampus,https://www.rumah123.com/properti/bantul/hos17134724/
850.0,99,70,3,1,1,Ngaglik,Sleman,Rumah Minimalis Siap Huni Di Jalan Kaliurang Km11 Ngaglik Sleman,https://www.rumah123.com/properti/sleman/hos17134482/
1290.0,100,115,3,2,1,Mlati,Sleman,Rumah Siap Huni 2 Lantai Murah Di Tirtoadi Mlati Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos17134396/
750.0,114,83,4,2,1,Purwomartani,Sleman,Rumah Siap Huni Dekat Spbu Kadisoka Purwomartani Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17134343/
575.0,100,80,3,2,1,Purwomartani,Sleman,Rumah Siap Huni Dekat Pamela 7 Di Purwomartani Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17134341/
799.0,110,150,4,2,1,Ngemplak,Sleman,Rumah Siap Huni Dalam Cluster Dekat Sd Model Wedomartani Ngemplak Sleman,https://www.rumah123.com/properti/sleman/hos17134297/
590.0,88,110,3,2,1,Purwomartani,Sleman,Rumah 2 Lantai Siap Huni Di Purwomartani Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17134225/
495.0,72,72,2,1,1,Ngemplak,Sleman,Rumah Minimalis Siap Huni Dalam Perumahan Jalan Kaliurang Jogja Wedomartani Ngemplak Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos17134220/
69.0,120,80,3,2,1,Maguwoharjo,Yogyakarta,"RUMAH BARU GREES!! DI JUAL RUMAH BARU
Alamat :SAMBEGO MAGUWOHARJO",https://www.rumah123.com/properti/yogyakarta/hos17134120/
495.0,50,168,3,1,1,Jetis,Bantul,Rumah Dekat Kampus Uad di Jl Imogiri Barat Km 13 Siap Bangun,https://www.rumah123.com/properti/bantul/hos16218120/
200.0,60,30,2,1,1,Moyudan,Sleman,Rumah Paling Murah Cicilan 1jt Di Moyudan Sleman,https://www.rumah123.com/properti/sleman/hos17039183/
265.0,60,36,2,1,1,Kasihan,Bantul,Rumah Cantik 10 Menit Dari Kampus Umy Di Kasihan Bantul,https://www.rumah123.com/properti/bantul/hos16920811/
529.0,110,52,2,1,2,Plered,Bantul,Rumah Dekat Uad Siap Bangun 3 Kt di Kauman Pleret Jogja Selatan,https://www.rumah123.com/properti/bantul/hos14161574/
789.0,75,70,3,2,1,Plered,Bantul,5 Mnit Rsu Rajawali Citra Rumah di Banguntapan Dekat Giwangan SHM,https://www.rumah123.com/properti/bantul/hos17133821/
550.0,104,45,2,1,1,Tempel,Sleman,RUMAH SIAP BANGUN DOMBAN ASRI PINGGIR JALAN MAGELANG,https://www.rumah123.com/properti/sleman/hos17120727/
2600.0,150,190,4,5,3,Condong Catur,Sleman,Dijual Rumah Murah Full Furnish di Jln.Kadisoka Maguwoharjo sleman,https://www.rumah123.com/properti/sleman/hos16333486/
2100.0,200,125,4,3,2,Wirobrajan,Yogyakarta,Rumah Super Mewah Dekat Kampus Umy Jogja,https://www.rumah123.com/properti/yogyakarta/hos16678368/
810.0,106,106,3,2,1,Godean,Sleman,"Rumah di Jl Margomulyo Dekat Demak Ijo, Sleman",https://www.rumah123.com/properti/sleman/hos17121367/
1650.0,230,67,3,3,2,Ngaglik,Sleman,Dijual Villa Amarila Sleman Dekat Dengan Kampus Uii,https://www.rumah123.com/properti/sleman/hos16972941/
650.0,114,58,3,1,1,Kasihan,Bantul,"RUMAH DI  MURAH PERUMAHAN VILLA GARDENIATAMANTIRTO,  KASIHAN,  BANTUL,  YK",https://www.rumah123.com/properti/bantul/hos17133748/
1940.0,102,138,3,3,2,Mlati,Sleman,Rumah Mewah Harga Murah Di Mlati Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos16920961/
690.0,97,70,3,2,1,Maguwoharjo,Yogyakarta,Rumah Siap Huni SHM Maguwoharjo Depok Sleman,https://www.rumah123.com/properti/yogyakarta/hos16935192/
565.0,152,70,3,1,1,Kasihan,Bantul,RUMAH DEKAT PADEPOKAN BAGONG KUSUDIHARJO,https://www.rumah123.com/properti/bantul/hos17133711/
1400.0,134,200,3,2,1,Umbulharjo,Yogyakarta,RUMAH HUNIAN 2 LT BELAKANG RS WIROSABAN YOGYAKARTA,https://www.rumah123.com/properti/yogyakarta/hos17133700/
700.0,108,85,3,1,1,Kalasan,Sleman,Rumah Siap Huni Dalam Perumahan Di Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17133668/
1400.0,121,120,2,1,1,Kasihan,Bantul,RUMAH STRATEGIS DEKAT JANTUNG KOTA YK,https://www.rumah123.com/properti/bantul/hos17133654/
650.0,84,89,2,1,1,Kasihan,Bantul,Rumah Full Furnish Dalam Perum Tiara Grahatama Kasihan Bantul,https://www.rumah123.com/properti/bantul/hos17132009/
890.0,85,70,3,2,1,Kotagede,Yogyakarta,"Rumah 2 Lantai di Banguntapan Dekat Gedong Kuning, Kotagede Kpr",https://www.rumah123.com/properti/yogyakarta/hos17131958/
2430.0,192,135,4,3,1,Sleman,Sleman,Jual Rumah Mewah 1 Rumah Gratis 1 Rumah Investasi,https://www.rumah123.com/properti/sleman/hos17131929/
2400.0,187,135,4,3,1,Sleman,Sleman,Segera Miliki Rumah Mewah 1 Rumah Gratis 1 Rumah Investasi Sleman,https://www.rumah123.com/properti/sleman/hos17131897/
2490.0,200,135,4,3,1,Sleman,Sleman,Dijual Rumah Kolam Renang Bonus 1 Rumah Sleman Jogja,https://www.rumah123.com/properti/sleman/hos17131895/
550.0,92,92,6,3,1,Banguntapan,Bantul,RUMAH KOST2AN AKTIF DEKAT BANYAK  KAMPUS DEKAT RING ROAD,https://www.rumah123.com/properti/bantul/hos17131883/
2650.0,213,135,4,3,1,Sleman,Sleman,Beli Rumah Premium Gratis Rumah Investasi Sleman Jogja,https://www.rumah123.com/properti/sleman/hos17131481/
675.0,85,45,2,1,1,Kotagede,Yogyakarta,"Rumah Murah Strategis di Banguntapan Dekat Kotagede, Giwangan SHM",https://www.rumah123.com/properti/yogyakarta/hos17131467/
155.0,88,36,2,1,1,Ngaglik,Sleman,"Dekat Puskesmas Ngemplak 2, Luas 88 M2, Kemana Aja Dekat",https://www.rumah123.com/properti/sleman/hos17131380/
954.0,115,50,2,1,1,Sedayu,Bantul,INFO RUMAH BARU & FULL FURNISHED diperumahan elite Jogja Barat,https://www.rumah123.com/properti/bantul/hos15401872/
835.0,102,65,3,2,1,Banguntapan,Bantul,"1 Unit Saja, Rumah 3 Kamar Tidur Dalam Perumahan Di Banguntapan",https://www.rumah123.com/properti/bantul/hos17080583/
397.0,101,42,2,1,2,Sleman,Sleman,Rumah Murah Harga 300 Jutaan 7 Menit Ke Pasar Sleman,https://www.rumah123.com/properti/sleman/hos16817127/
1200.0,90,107,3,3,1,Purwomartani,Sleman,RUMAH MEWAH KONTEMPORER MODERN 2 LANTAI DI PURWOMARTANI DEKAT SWALAYAN PAMELA 7,https://www.rumah123.com/properti/sleman/hos17131125/
1650.0,154,110,3,2,2,Kasihan,Bantul,Rumah 2 Lantai Cantik Ring Road Selatan Dekat UMY Yogyakarta,https://www.rumah123.com/properti/bantul/hos17131015/
227.0,60,28,2,1,1,Maguwoharjo,Yogyakarta,Di Perum The Palm 2 Rumah Siap Bangun Hanya 200 Jt an,https://www.rumah123.com/properti/yogyakarta/hos17130986/
1850.0,116,115,3,2,2,Ngemplak,Sleman,Rumah Siap Huni Full Furnish Di Maguwoharjo Sleman,https://www.rumah123.com/properti/sleman/hos17130977/
550.0,94,94,6,3,1,Banguntapan,Bantul,MURAH!! DIJUAL MURAH KOST AKTIF BANGUNAN BARU BALONG BANGUNTAPAN,https://www.rumah123.com/properti/bantul/hos17130937/
325.0,74,50,2,1,1,Bantul,Bantul,Rumah Dekat Rs Uii di Pandak Bantul Jogja Proses Bangun,https://www.rumah123.com/properti/bantul/hos16266915/
475.0,78,36,2,1,1,Sedayu,Bantul,Rumah Siap Huni Dekat Sekolah Internasional Kesatuan Bangsa Jogja,https://www.rumah123.com/properti/bantul/hos11528273/
650.0,85,48,2,1,1,Sedayu,Bantul,Rumah Siap Bangun di Perum Villa Argomulyo Sedayu Jogja,https://www.rumah123.com/properti/bantul/hos17123236/
455.0,45,83,2,1,1,Sedayu,Bantul,Rumah Siap Huni di Jl Wates Km 9 Sedayu Bantul Dekat Rs Pku Gamping,https://www.rumah123.com/properti/bantul/hos14461810/
795.0,141,130,3,2,2,Gamping,Sleman,"Dijual rumah murah Gamping Sleman dekat RS PKU Gamping,UNU,Umy,Ambarketawang",https://www.rumah123.com/properti/sleman/hos17130644/
1290.0,99,105,4,3,1,Banguntapan,Bantul,Rumah Mewah Dekat Kampus Uad di Ngipik Banguntapan Siap Huni,https://www.rumah123.com/properti/bantul/hos17130561/
1300.0,77,130,3,3,1,Godean,Sleman,Rumah Siap Huni 2 Lantai Fully Furnished Di Godean Sleman,https://www.rumah123.com/properti/sleman/hos17130476/
2130.0,111,107,3,2,1,Mlati,Sleman,"19 Menit Stasiun Tugu, Bale Bhavana Residence, Rumah Mewah",https://www.rumah123.com/properti/sleman/hos17130439/
4490.0,260,142,3,3,2,Mlati,Sleman,"Barat Bale Mulia, Unit Hampir Habis, Bale Wangsa",https://www.rumah123.com/properti/sleman/hos17130436/
3370.0,166,135,3,3,3,Mlati,Sleman,"Sleman, Dekat Bale Mulia, Kayu Jati Perhutani",https://www.rumah123.com/properti/sleman/hos17130435/
2390.0,110,70,4,4,2,Mlati,Sleman,Rumah 2 Lantai Mewah Di Mlati Sleman Hanya 5 Menit Kampus Ugm,https://www.rumah123.com/properti/sleman/hos17130415/
685.0,100,70,3,2,1,Sleman,Sleman,Rumah SHM Dlm Cluster Pemda Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos17130401/
3300.0,148,135,3,2,2,Ngaglik,Sleman,Rumah 2 Lantai Dalam Cluster Elit Di Jalan Kaliurang Km 9,https://www.rumah123.com/properti/sleman/hos17130346/
1290.0,99,105,4,3,1,Banguntapan,Bantul,Rumah Mewah Dekat Kampus Uad di Ngipik Banguntapan Siap Huni,https://www.rumah123.com/properti/bantul/hos17130328/
885.0,142,110,4,2,2,Ngemplak,Sleman,"Terlaris, Rumah Terbaik Di Utara Maguwoharjo Gratis Pajak",https://www.rumah123.com/properti/sleman/hos17130284/
1720.0,93,75,3,2,2,Ngaglik,Sleman,Rumah 2 Lantai Siap Huni Furnished Di Sleman Jalan Kaliurang,https://www.rumah123.com/properti/sleman/hos17130280/
270.0,61,30,2,1,1,Condong Catur,Sleman,Rumah Siap Huni Dalam Perumahan Di Kawasan Strategis Prambanan,https://www.rumah123.com/properti/sleman/hos17130265/
675.0,85,45,2,1,1,Bantul,Yogyakarta,Promo Kpr Cicilan Ringan Rumah di Banguntapan Dkat Ringroad Timur,https://www.rumah123.com/properti/yogyakarta/hos17130241/
260.0,71,36,2,1,2,Gamping,Sleman,Rumah Murah Di Jogja Bisa Kpr Dp Minim Lokasi Dalam Cluster,https://www.rumah123.com/properti/sleman/hos17036295/
885.0,142,110,4,2,1,Ngemplak,Sleman,Rumah Modern Terbaru Di Ngemplak Sleman Gratis Pajak,https://www.rumah123.com/properti/sleman/hos17130217/
255.0,62,40,1,2,1,Danurejan,Yogyakarta,Rumah Siap Huni Cantik Minimalis Modern Harga Terjangkau di Prambanan,https://www.rumah123.com/properti/yogyakarta/hos17130163/
195.0,60,28,1,1,1,Seturan,Yogyakarta,Rumah Baru Minimalis Modern 200 Jt An Lokasi Strategis Dan Nyaman,https://www.rumah123.com/properti/yogyakarta/hos17128372/
80.0,84,84,3,2,1,Seturan,Yogyakarta,"Rumah Nyaman di Condongcatur, Siap Huni Termurah Dekat Kampus Upn",https://www.rumah123.com/properti/yogyakarta/hos17121264/
790.0,77,60,3,2,2,Bantul,Bantul,"Rumah di Banguntapan 5km Ke Pasar Kotagede, Legalitas Hak Milik",https://www.rumah123.com/properti/bantul/hos17130136/
549.0,90,45,2,1,1,Ngaglik,Sleman,Rumah Modern Scandinavian Di Sleman Timur Suasana Homey,https://www.rumah123.com/properti/sleman/hos17130124/
585.0,80,55,2,1,1,Gamping,Sleman,Rumah Minimalis di Mejing Gamping Sleman. SHM,https://www.rumah123.com/properti/sleman/hos17130113/
1700.0,96,70,3,3,1,Ngaglik,Sleman,Rumah Mewah 2 Lantai Di Tengah Kota Jogja Dekat Ugm Dan Mal,https://www.rumah123.com/properti/sleman/hos17130054/
1500.0,115,156,5,3,2,Depok,Sleman,Rumah Baru 2 Lantai Dekat Stadion Maguwoharjo Dan Amikom,https://www.rumah123.com/properti/sleman/hos16957100/
280.0,100,100,2,1,1,Wonosari,Gunung Kidul,"Rumah Modern 2 Menit Rs Panti Rahayu,bisa Kpr,dp Ringan,shm",https://www.rumah123.com/properti/gunung-kidul/hos17129879/
350.0,103,50,2,1,2,Moyudan,Sleman,Rumah Siap Huni Paling Murah di Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos17129847/
598.0,90,40,2,1,1,Berbah,Sleman,"Kavling Siap Bangun Dkt Blok O,janti,gedongkuning,kotagede,jec",https://www.rumah123.com/properti/sleman/hos17129775/
675.0,85,45,2,1,1,Bantul,Bantul,"Lokasi Strategis Dekat Jogja Kota,babarsari,janti,jec,bisa Kpr",https://www.rumah123.com/properti/bantul/hos17129644/
1450.0,72,84,2,2,2,Tegalrejo,Yogyakarta,Tjokro Heritage Rumah Mewah Dua Lantai Di Pusat Kota Jogja,https://www.rumah123.com/properti/yogyakarta/hos17129627/
480.0,98,50,3,1,2,Kasihan,Bantul,Rumah Dekat Kampus Umy Siap Huni di Kalirandu Bangunjiwo,https://www.rumah123.com/properti/bantul/hos11437932/
1950.0,128,188,3,3,1,Depok,Sleman,"Rumah Full Furnished, Utara Pakuwon Mall Di Concat, Sleman",https://www.rumah123.com/properti/sleman/hos16999796/
2200.0,139,125,3,3,2,Depok,Sleman,"Rumah Mewah, 2 Lantai Dekat Jalan Kaliurang Km 7 Di Sleman",https://www.rumah123.com/properti/sleman/hos17089545/
690.0,76,60,3,2,2,Bantul,Bantul,"Rumah Modern 10 Menit Kampus Uad,kotagede,giwangan,bisa Kpr,shm",https://www.rumah123.com/properti/bantul/hos17129563/
1800.0,150,110,3,2,2,Banguntapan,Bantul,Rumah Mewah Dengan Kolam Renang Di Sleman Hanya 1 Milyaran,https://www.rumah123.com/properti/bantul/hos17048596/
850.0,100,80,3,2,1,Depok,Sleman,Hunian Modern Minimalis Dekat Jln Solo Maguwo,https://www.rumah123.com/properti/sleman/hos16277320/
5500.0,210,300,4,3,1,Mlati,Sleman,Rumah Mewah Bale Mulia Residence,https://www.rumah123.com/properti/sleman/hos17129466/
556.0,84,46,2,1,1,Berbah,Sleman,Rumah Modern Ala Milenial Di Selatan Jl Jogja solo Mulai 500jt an,https://www.rumah123.com/properti/sleman/hos17129460/
1820.0,110,129,3,3,1,Depok,Sleman,Rumah Dijual di Yogyakarta,https://www.rumah123.com/properti/sleman/hos17129366/
1300.0,320,142,5,6,1,Ngaglik,Sleman,Rumah Joglo Dengan Kolam Renang Dekat Kawasan Candi Prambanan,https://www.rumah123.com/properti/sleman/hos17129299/
1390.0,103,90,3,2,1,Ngaglik,Sleman,RUMAH CANTIK AREA JAKAL KM 7 DKT PASAR KOLOMBO UGM,https://www.rumah123.com/properti/sleman/hos17089288/
435.0,90,45,2,1,1,Bantul,Bantul,Rumah Siap Huni Dekat Rsud Bantul Kota di Jl Parangtritis Km 10,https://www.rumah123.com/properti/bantul/hos15407990/
1350.0,103,100,3,2,1,Sleman,Sleman,Jual Rumah Berbah Sleman One Gate System Jl Solo Jogja,https://www.rumah123.com/properti/sleman/hos16746858/
1350.0,103,100,3,2,1,Sleman,Sleman,Jual Rumah Ada Jacuzzi Selatan Aau,https://www.rumah123.com/properti/sleman/hos16746856/
495.0,168,50,3,1,3,Jetis,Bantul,Rumah Dekat Kampus Uad di Jl Imogiri Barat Km 13 Siap Bangun,https://www.rumah123.com/properti/bantul/hos16216220/
1350.0,103,100,3,2,1,Sleman,Sleman,Rumah Super Mewah One Gate System Selatan Aau Jogja Sleman,https://www.rumah123.com/properti/sleman/hos16746853/
270.0,61,30,2,1,1,Prambanan,Sleman,Rumah Minimalis Siap Kpr Harga 200 Jt an di Prambanan,https://www.rumah123.com/properti/sleman/hos17129192/
1450.0,92,97,3,2,1,Banguntapan,Bantul,HARMONI RESIDENCE BATURETNO,https://www.rumah123.com/properti/bantul/hos17129059/
2230.0,186,125,4,3,1,Sleman,Sleman,Rumah Mewah Sleman Selangkah Ke Waterpark Citragrand Lingkungan Perumahan,https://www.rumah123.com/properti/sleman/hos16789963/
2190.0,182,125,4,3,1,Sleman,Sleman,Rumah di Jogja 200 M Dari Jalan Wates Akses Lebar Jalan Aspal,https://www.rumah123.com/properti/sleman/hos16789964/
2290.0,196,125,4,3,1,Sleman,Sleman,Rumah Mewah Sleman 200 M Dari Jalan Wates Akses Lebar Jalan Aspal,https://www.rumah123.com/properti/sleman/hos16789966/
2260.0,192,125,4,3,1,Sleman,Sleman,Rumah Sleman SHM + Imb 200 M Dari Jalan Wates,https://www.rumah123.com/properti/sleman/hos16789968/
2320.0,200,125,4,3,1,Sleman,Sleman,Rumah Di Sleman Di Jalan Wates Km 8 Lingkungan Perumahan,https://www.rumah123.com/properti/sleman/hos16789970/
1650.0,230,67,3,3,2,Ngaglik,Sleman,Dijual Villa Strategis Di Ngagik Sleman Dengan Kolam Renang,https://www.rumah123.com/properti/sleman/hos16973008/
1650.0,230,67,3,3,2,Ngaglik,Sleman,Villa Estetik Amarilla Di Sleman Cocok Untuk Investasi,https://www.rumah123.com/properti/sleman/hos16972988/
750.0,118,90,1,2,1,Gamping,Sleman,DIBAWAH HARGA PASAR! RUMAH KOKOH STRATEGIS HOOK DALAM PERUMAHAN GRAHA BANYURADEN GAMPING SLEMAN,https://www.rumah123.com/properti/sleman/hos17071346/
260.0,71,36,2,1,1,Gamping,Sleman,Promo Rumah Murah Dekat Akses Tol Sentolo Jogja Hanya 200 Jutaan,https://www.rumah123.com/properti/sleman/hos17036434/
260.0,71,36,2,1,2,Sentolo,Kulon Progo,Dijual Rumah Murah Di Jogja Harga 200 Jutaan Dekat Exit Toll,https://www.rumah123.com/properti/kulon-progo/hos16877602/
260.0,71,36,2,1,2,Sentolo,Kulon Progo,Rumah 200 Jutaan Di Jogja Dalam Cluster Strategis Sentolo,https://www.rumah123.com/properti/kulon-progo/hos16877550/
350.0,71,36,1,1,1,Sentolo,Kulon Progo,Di Jual Rumah Cluster Terlaris di Kulon Progo,https://www.rumah123.com/properti/kulon-progo/hos17128797/
1820.0,140,158,3,2,1,Gamping,Sleman,Rumah Dijual di Yogyakarta,https://www.rumah123.com/properti/sleman/hos17128728/
1480.0,125,100,3,2,2,Berbah,Sleman,Dijual Rumah Luas 3 Kamar View Sawah Dalam Private Cluster Sleman,https://www.rumah123.com/properti/sleman/hos17048428/
1820.0,140,158,3,2,1,Jetis,Yogyakarta,Rumah Dijual di Yogyakarta,https://www.rumah123.com/properti/yogyakarta/hos17112468/
2250.0,183,135,4,3,2,Gamping,Sleman,Di Jual Rumah Premium 2 Lantai Yogyakarta,https://www.rumah123.com/properti/sleman/hos17128484/
350.0,104,50,2,1,1,Sleman,Sleman,Rumah Baru Moderen Siap Huni di Jogja Barat,https://www.rumah123.com/properti/sleman/hos17128406/
1290.0,99,105,4,3,1,Banguntapan,Bantul,"Rumah 2 Lantai Dijual, Klasik Modern Di Banguntapan Bantul",https://www.rumah123.com/properti/bantul/hos17128257/
411.0,85,36,2,1,1,Prambanan,Sleman,Rumah Mewah Harga Murah Dekat Perambanan Tamanan Residance,https://www.rumah123.com/properti/sleman/hos17128237/
270.0,71,36,1,1,1,Sentolo,Kulon Progo,Cluster Rumah di Pedesaan dekat Polsek Sentolo Kulon Progo,https://www.rumah123.com/properti/kulon-progo/hos17128125/
850.0,70,70,3,3,2,Umbulharjo,Yogyakarta,"Siap Huni!!! Di Pusat Kota, Dijual Rugi. SHM",https://www.rumah123.com/properti/yogyakarta/hos17127866/
870.0,89,76,3,2,1,Banguntapan,Bantul,Rumah 2 Lantai SHM siap KPR langsung serah terima kunci,https://www.rumah123.com/properti/bantul/hos17127837/
592.0,104,50,2,1,1,Mlati,Sleman,Beli Rumah Dekat Pemda Sleman Mulai 500jt an Tipe 50 104,https://www.rumah123.com/properti/sleman/hos17127806/
270.0,61,30,2,1,1,Prambanan,Sleman,"Rumah Baru Siap Huni Dekat Pintu Tol, Pasti Untung.",https://www.rumah123.com/properti/sleman/hos17127803/
350.0,81,45,2,1,1,Pandak,Bantul,Rumah Dekat Rs Respira Bantul Kota di Jl Samas Proses Bangun,https://www.rumah123.com/properti/bantul/hos11728170/
325.0,74,50,2,1,1,Pandak,Bantul,Rumah Dekat Rs Uii di Pandak Bantul Jogja Proses Bangun,https://www.rumah123.com/properti/bantul/hos16266850/
1600.0,109,190,4,2,1,Kasihan,Bantul,Rumah Furnish Strategis Pinggir Jalan Dekat Pusat Kota Jogja,https://www.rumah123.com/properti/bantul/hos11766152/
1940.0,138,102,3,3,1,Mlati,Sleman,Rumah Cantik 2 Lantai Di Mlati Sleman Bisa Bertahap 24 Bulan,https://www.rumah123.com/properti/sleman/hos17127709/
250.0,88,36,2,1,1,Ngaglik,Sleman,"Coba Suasana Unik Disini, View Sungai Dan Suasana Tenang. 250jt",https://www.rumah123.com/properti/sleman/hos17127436/
595.0,93,60,3,1,2,Banguntapan,Bantul,Dijual Rumah Murah Siap Huni dalam perumahan dekat Kecamatan Banguntapan,https://www.rumah123.com/properti/bantul/hos17127373/
299.0,88,36,2,1,1,Ngaglik,Sleman,Promo Rumah Pesan Bangun Free Design Dekat Pasar Jangkang,https://www.rumah123.com/properti/sleman/hos17127331/
385.0,107,36,2,1,1,Kasihan,Bantul,"Sisa 2 Unit Rumah Budget Minimalis Di Kasihan, Bantul",https://www.rumah123.com/properti/bantul/hos17127278/
155.0,88,36,2,1,1,Ngaglik,Sleman,"Promo Rumah Pesan Bangun Dengan Dp 155jt di Ngaglik, Sleman",https://www.rumah123.com/properti/sleman/hos17127262/
610.0,167,130,3,1,1,Sleman,Sleman,Dijual Rumah Asri Bagus Dekat Pemda Sleman Yogyakarta,https://www.rumah123.com/properti/sleman/hos17127259/
385.0,107,36,2,1,1,Kasihan,Bantul,"Sisa 2 Unit Rumah Budget Minimalis Di Bangunjiwo, Kasihan",https://www.rumah123.com/properti/bantul/hos17127251/
645.0,93,60,3,1,1,Banguntapan,Bantul,"Rumah Dekat Terminal Giwangan, Siap Huni Di Banguntapan",https://www.rumah123.com/properti/bantul/hos17127183/
200.0,88,36,2,1,1,Ngaglik,Sleman,Promo Rumah Pesan Bangun Cuma 200 Jutaan Aja,https://www.rumah123.com/properti/sleman/hos17127155/
3550.0,334,135,5,5,1,Mlati,Sleman,Rumah Joglo Mewah Dekat Sleman City Hall,https://www.rumah123.com/properti/sleman/hos17127154/
645.0,93,60,3,1,1,Banguntapan,Bantul,Rumah Siap Huni Di Banguntapan Dekat Terminal Giwangan,https://www.rumah123.com/properti/bantul/hos17127147/
1100.0,112,85,2,2,1,Ngaglik,Sleman,Rumah Perum Dijual Palagan Ngaglik Sleman Jogja.TERBAIK STRATEGIS,https://www.rumah123.com/properti/sleman/hos17127026/
395.0,75,45,2,1,1,Prambanan,Sleman,"Dijual Rumah Termurah 2 Unit Dekat Rsud Prambanan, Sleman",https://www.rumah123.com/properti/sleman/hos17127079/
370.0,94,36,2,1,1,Ngaglik,Sleman,Rumah Siap Bangun Free Design Dengan View Sungai Dan Sawah,https://www.rumah123.com/properti/sleman/hos17127039/
255.0,71,36,2,1,1,Sentolo,Kulon Progo,Rumah di Jogja Hanya 255 Juta Area Dekat Exit Tol Sentolo,https://www.rumah123.com/properti/kulon-progo/hos16831679/
395.0,75,45,2,1,1,Prambanan,Sleman,"Rumah Termurah 2 Unit Dekat Rsud Prambanan, Sleman",https://www.rumah123.com/properti/sleman/hos17127041/
615.0,167,130,3,1,1,Sleman,Sleman,Rumah Murah Dekat Pemda Sleman Dan Kampus Ugm Yogyakarta,https://www.rumah123.com/properti/sleman/hos17127018/
600.0,120,53,2,2,1,Kalasan,Sleman,"Dijual Turun Harga, Rumah Modern Di Kalasan Siap Huni",https://www.rumah123.com/properti/sleman/hos17126984/
600.0,120,53,2,2,1,Kalasan,Sleman,"Dijual Turun Harga, Rumah Minimalis Di Kalasan Siap Huni",https://www.rumah123.com/properti/sleman/hos17126965/
700.0,108,85,3,1,1,Purwomartani,Sleman,"Rumah Murah Dalam Perumahan Di Purwomartani, Kalasan",https://www.rumah123.com/properti/sleman/hos17126909/
700.0,108,85,3,1,1,Kalasan,Sleman,"Rumah Murah Di Purwomartani Kalasan, Dalam Perumahan",https://www.rumah123.com/properti/sleman/hos17126884/
500.0,112,48,2,2,1,Kalasan,Sleman,Termurah Rumah Siap Bangun 500 Jutaan Dalam Cluster Jl Jogja Solo,https://www.rumah123.com/properti/sleman/hos17126880/
550.0,102,45,2,1,1,Kalasan,Sleman,Termurah Rumah Baru 500 Jutaan Siap Huni di Purwomartani,https://www.rumah123.com/properti/sleman/hos17126811/
299.0,88,36,2,1,1,Ngaglik,Sleman,Promo Rumah Siap Bangun di Dekat Blue Lagoon,https://www.rumah123.com/properti/sleman/hos17126793/
2700.0,110,160,3,4,1,Ngaglik,Sleman,Mewah Dalam Perum Elit di Jalan Palagan Km 11 Rumah Siap Bangun,https://www.rumah123.com/properti/sleman/hos17126738/
2990.0,200,210,4,4,1,Ngaglik,Sleman,Murah Saja Rumah Dalam Perum Mewah di Jalan Palagan Siap Bangun,https://www.rumah123.com/properti/sleman/hos17126673/
3200.0,204,200,4,4,2,Ngaglik,Sleman,Murah Saja Rumah Mewah di Jalan Palagan Km 11 Dalam Perum Elit,https://www.rumah123.com/properti/sleman/hos17126608/
